department,""city"",""communitytype"",""name"",""latitude"",""longitude""
87,""MONTROL SENARD"",""Paroisse"",""Eglise"",46.03113780,0.95926360
87,""MORTEMART"",""Paroisse"",""Eglise"",46.04091240,0.95739840
87,""MORTEROLLES SUR SEMME"",""Paroisse"",""Eglise de Morterolles"",46.14839120,1.36785750
87,""NANTIAT"",""Paroisse"",""Eglise St Vincent"",46.00977360,1.17575340
87,""NEDDE"",""Paroisse"",""Eglise"",45.71951040,1.82971670
87,""NEUVIC ENTIER"",""Paroisse"",""Eglise"",45.72260080,1.61143480
87,""NEXON"",""Paroisse"",""Eglise"",45.67700790,1.18887210
87,""NIEUL"",""Paroisse"",""Eglise N D de l'Assomption"",45.92681470,1.17532020
87,""NOUIC"",""Paroisse"",""Eglise"",46.06091840,0.91945360
87,""ORADOUR SAINT GENEST"",""Paroisse"",""Eglise"",46.23901940,1.03437790
87,""ORADOUR SUR GLANE"",""Paroisse"",""Eglise"",45.93034230,1.03392290
87,""ORADOUR SUR VAYRES"",""Paroisse"",""Eglise"",45.73298850,0.86323040
87,""PAGEAS"",""Paroisse"",""Eglise"",45.67787000,0.99951950
87,""PANAZOL"",""Paroisse"",""Saint Pierre"",45.83953260,1.31073160
87,""PENSOL"",""Paroisse"",""Eglise"",45.60971260,0.82705840
87,""PEYRAT DE BELLAC"",""Paroisse"",""Eglise"",46.14064990,1.03549720
87,""PEYRAT LE CHATEAU"",""Paroisse"",""Eglise"",45.80474400,1.77464670
87,""PEYRILHAC"",""Paroisse"",""Eglise St Léger"",45.95085270,1.13388330
87,""PIERRE BUFFIERE"",""Paroisse"",""Eglise"",45.69502070,1.35854210
87,""RANCON"",""Paroisse"",""Eglise de Rancon"",46.13147780,1.18166320
87,""RAZES"",""Paroisse"",""Eglise de Razès"",46.03282420,1.33657700
87,""RILHAC LASTOURS"",""Paroisse"",""Eglise"",45.66727120,1.12792480
87,""RILHAC RANCON"",""Paroisse"",""Eglise"",45.91044600,1.33605620
87,""ROCHECHOUART"",""Paroisse"",""Eglise"",45.82520540,0.82082110
87,""ROUSSAC"",""Paroisse"",""Eglise St Martial"",46.07818860,1.20175850
87,""ROYERES"",""Paroisse"",""Eglise"",45.85616470,1.43663710
87,""ROZIERS SAINT GEORGES"",""Paroisse"",""Eglise"",45.75072980,1.54973110
87,""SAILLAT SUR VIENNE"",""Paroisse"",""Eglise"",45.86762660,0.84027180
87,""SAINT AMAND MAGNAZEIX"",""Paroisse"",""Eglise de St Amand Magnazeix"",46.17387970,1.35483270
87,""SAINT AUVENT"",""Paroisse"",""Eglise"",45.80507110,0.93167920
87,""SAINT BARBANT"",""Paroisse"",""Eglise"",46.17067770,0.84913760
87,""SAINT BAZILE"",""Paroisse"",""Eglise"",45.73219200,0.82767900
87,""SAINT BONNET BRIANCE"",""Paroisse"",""Eglise"",45.70711880,1.47562580
87,""SAINT BONNET DE BELLAC"",""Paroisse"",""Eglise"",46.16703300,0.95583990
87,""SAINT BRICE SUR VIENNE"",""Paroisse"",""Eglise"",45.87968590,0.95352070
87,""SAINT CYR"",""Paroisse"",""Eglise"",45.80123860,0.95639940
87,""SAINT DENIS DES MURS"",""Paroisse"",""Eglise"",45.78517850,1.54350450
87,""SAINT GENCE"",""Paroisse"",""Eglise St Gentien"",45.92220960,1.13854980
87,""Saint-Genest sur Roselle"",""Paroisse"",""Eglise"",45.70299390,1.42593400
87,""SAINT GERMAIN LES BELLES"",""Paroisse"",""Eglise"",45.61514730,1.49525000
87,""Saint-Hilaire-Bonneval"",""Paroisse"",""Eglise"",45.72007800,1.37376700
87,""SAINT HILAIRE LA TREILLE"",""Paroisse"",""Eglise"",46.25118590,1.31827190
87,""SAINT HILAIRE LES PLACES"",""Paroisse"",""Eglise"",45.64719640,1.15906840
87,""Saint-Jean-Ligoure"",""Paroisse"",""Eglise"",45.68814600,1.31136100
87,""SAINT JOUVENT"",""Paroisse"",""Eglise St Gaudens"",45.95768590,1.20541350
87,""SAINT JUNIEN LES COMBES"",""Paroisse"",""Eglise"",46.08644900,1.12266710
87,""SAINT JUNIEN"",""Paroisse"",""Eglise"",45.88769760,0.89903790
87,""SAINT JUST LE MARTEL"",""Paroisse"",""Eglise"",45.84793610,1.39772770
87,""SAINT LAURENT SUR GORRE"",""Paroisse"",""Eglise"",45.76973400,0.95738090
87,""SAINT LEGER LA MONTAGNE"",""Paroisse"",""Sanctuaire Notre Dame de Sauvagnac"",46.02950930,1.41864650
87,""SAINT LEGER MAGNAZEIX"",""Paroisse"",""Eglise"",46.28809160,1.24724440
87,""SAINT-LEONARD-DE-NOBLAT"",""Paroisse"",""Collégiale"",45.83670000,1.48620500
87,""SAINT MARTIAL SUR ISOP"",""Paroisse"",""Eglise"",46.16617280,0.85004920
87,""SAINT MARTIN DE JUSSAC"",""Paroisse"",""Eglise"",45.87721120,0.94096760
87,""SAINT MARTIN LE VIEUX"",""Paroisse"",""Eglise"",45.74142170,1.12518340
87,""SAINT MATHIEU"",""Paroisse"",""Eglise"",45.70596370,0.75873250
87,""SAINT MAURICE LES BROUSSES"",""Paroisse"",""Eglise de Saint-Maurice-les-Brousses (Saint-Maurice-les-Brousses)"",45.70035870,1.23711620
87,""SAINT NICOLAS COURBEFY"",""Paroisse"",""Eglise"",45.59352890,1.07750300
87,""SAINT OUEN SUR GARTEMPE"",""Paroisse"",""Eglise"",46.16795840,1.09218930
87,""Saint Pardoux"",""Paroisse"",""Eglise de St Pardoux"",46.05836000,1.28163000
87,""SAINT PAUL"",""Paroisse"",""Eglise"",45.74985880,1.43271320
87,""SAINT PRIEST LE BETOUX"",""Paroisse"",""Eglise de St Priest le Betoux"",46.18736690,1.26225620
87,""Saint-Priest-Ligoure"",""Paroisse"",""Eglise"",45.64958300,1.28942000
87,""SAINT PRIEST SOUS AIXE"",""Paroisse"",""Eglise"",45.81630280,1.09925950
87,""SAINT PRIEST TAURION"",""Paroisse"",""Eglise"",45.90516340,1.38060150
87,""SAINT SORNIN LA MARCHE"",""Paroisse"",""Eglise"",46.18176440,0.98969100
87,""SAINT SORNIN LEULAC"",""Paroisse"",""Eglise de St Sornin Leulac"",46.19906240,1.29746010
87,""SAINT SULPICE LAURIERE"",""Paroisse"",""Eglise Notre Dame de la Voie"",46.04595900,1.47762600
87,""SAINT SULPICE LES FEUILLES"",""Paroisse"",""Eglise"",46.31808890,1.36795740
87,""SAINT SYLVESTRE"",""Paroisse"",""Eglise Saint Sylvestre"",45.99564400,1.37694990
87,""SAINT SYMPHORIEN SUR COUZE"",""Paroisse"",""Eglise St Symphorien"",45.99232500,1.27428740
87,""SAINT VICTURNIEN"",""Paroisse"",""Eglise"",45.87755620,1.01230330
87,""Saint-Vitte sur Briance"",""Paroisse"",""Eglise"",45.62531000,1.54616800
87,""SAINT YRIEIX LA PERCHE"",""Paroisse"",""Moustier"",45.51640900,1.20615470
87,""SAINT YRIEIX SOUS AIXE"",""Paroisse"",""Eglise"",45.85772300,1.07747170
87,""SAINTE MARIE DE VAUX"",""Paroisse"",""Eglise"",45.87267310,1.04419780
87,""SAUVIAT SUR VIGE"",""Paroisse"",""Eglise"",45.90618510,1.60873800
87,""SEREILHAC"",""Paroisse"",""Eglise"",45.75669690,1.05763480
87,""SOLIGNAC"",""Paroisse"",""Eglise de Solignac (abbatiale) (Solignac)"",45.75410260,1.27873280
87,""SUSSAC"",""Paroisse"",""Eglise"",45.66332440,1.64757600
87,""Tersannes"",""Paroisse"",""Eglise"",46.29793400,1.12244200
87,""THIAT"",""Paroisse"",""Eglise"",46.26603220,0.97401010
87,""THOURON"",""Paroisse"",""Eglise St Pierre-ès-Liens"",45.99821610,1.21821810
87,""VAULRY"",""Paroisse"",""Eglise St Bonnet"",46.02342800,1.08627380
87,""VAYRES"",""Paroisse"",""Eglise"",45.75962160,0.80904530
87,""Verneuil-Moustiers"",""Paroisse"",""Verneuil-Moustiers (Verneuil-Moustiers)"",46.33935860,1.13553210
87,""VERNEUIL SUR VIENNE"",""Paroisse"",""Eglise"",45.85098290,1.12035020
87,""VEYRAC"",""Paroisse"",""Eglise"",45.89469540,1.10623460
87,""VICQ SUR BREUILH"",""Paroisse"",""Eglise"",45.64634340,1.38178710
87,""VIDEIX"",""Paroisse"",""Eglise"",45.79098220,0.73392260
87,""VILLEFAVARD"",""Paroisse"",""Eglise"",46.16659980,1.20823830
88,""AMEUVELLE"",""Paroisse"",""Eglise d'Ameuvelle"",47.94295130,5.94968600
88,""Anould"",""Paroisse"",""Anould (Eglise d'Anould)"",48.18420900,6.94682900
88,""ARCHES"",""Paroisse"",""Eglise"",48.11862920,6.52750810
88,""ARCHETTES"",""Paroisse"",""Eglise"",48.12433630,6.53461060
88,""AUTREY"",""Paroisse"",""Abbaye (communauté des Béatitudes)"",48.29663030,6.68941820
88,""AUTREY"",""Paroisse"",""Chapelle"",48.29663030,6.68941820
88,""BAINS LES BAINS"",""Paroisse"",""Eglise"",48.00354940,6.26994050
88,""BAN DE SAPT"",""Paroisse"",""Eglise"",48.34184390,7.00998830
88,""BAN SUR MEURTHE"",""Paroisse"",""Centre d'Accueil À le Vic"",48.14490403,6.98156502
88,""BAN SUR MEURTHE/CLEFCY"",""Paroisse"",""Clefcy / Ban sur Meurthe (Eglise de Clefcy)"",48.17096977,6.97907057
88,""BASSE SUR LE RUPT"",""Paroisse"",""Eglise À Planois"",47.98855110,6.77796100
88,""BELLEFONTAINE"",""Paroisse"",""Eglise Saint Blaise"",48.01377500,6.44310300
88,""BERTRIMOUTIER"",""Paroisse"",""Eglise"",48.26957650,7.05434330
88,""BRU"",""Paroisse"",""Eglise"",48.34807420,6.68214280
88,""BRUYERES"",""Paroisse"",""Eglise"",48.21167000,6.71983430
88,""BULGNEVILLE"",""Paroisse"",""Eglise de Bulgnéville"",48.20893727,5.83532389
88,""BUSSANG"","""",""Eglise"",47.88554280,6.86040440
88,""CHANTRAINE"",""Paroisse"",""Saint Pierre Fourier"",48.17200020,6.43513180
88,""CHARMES"",""Paroisse"",""Eglise"",48.37089580,6.29486420
88,""CHATAS"",""Paroisse"",""Eglise"",48.36141980,7.03546500
88,""CHATEL SUR MOSELLE"",""Paroisse"",""Eglise"",48.31264000,6.39333530
88,""CHATENOIS"",""Paroisse"",""Eglise"",48.30317430,5.83305000
88,""CHATILLON SUR SAONE"",""Paroisse"",""Chatillon sur saone"",47.94818740,5.88655970
88,""CHAVELOT"",""Paroisse"",""Eglise"",48.23588290,6.43924400
88,""CHENIMENIL"",""Paroisse"",""Eglise"",48.13897310,6.60331180
88,""CONTREXEVILLE"",""Paroisse"",""Eglise de Contrexéville"",48.17925408,5.89520082
88,""CORCIEUX"",""Paroisse"",""Eglise"",48.17236510,6.88019540
88,""CORNIMONT"",""Paroisse"",""Eglise"",47.96277350,6.83726950
88,""ESCLES"",""Paroisse"",""Chapelle St Martin"",48.08676420,6.04441120
88,""DARNIEULLES"",""Paroisse"",""Eglise"",48.19885280,6.35115880
88,""DOGNEVILLE"",""Paroisse"",""Eglise"",48.22010420,6.45534600
88,""DOMMARTIN LES REMIREMONT"",""Paroisse"",""Eglise"",47.99927850,6.64358990
88,""DOMPAIRE"",""Paroisse"",""Eglise"",48.22063970,6.22714260
88,""DOMREMY LA PUCELLE"",""Paroisse"",""Basilique"",48.44291910,5.67522210
88,""DOMREMY LA PUCELLE"",""Paroisse"",""Eglise"",48.44291910,5.67522210
88,""DOUNOUX"","""",""Eglise"",48.10494650,6.44452160
88,""ELOYES"",""Paroisse"",""Eglise"",48.09388090,6.61677730
88,""ENTRE deux EAUX"",""Paroisse"",""Entre deux Eaux (Eglise d'Entre deux Eaux)"",48.23070800,6.99220700
88,""EPINAL"",""Paroisse"",""Basilique Saint Maurice"",48.17477510,6.44998330
88,""EPINAL"",""Paroisse"",""La Sainte Famille"",48.17477510,6.44998330
88,""EPINAL"",""Paroisse"",""Notre Dame aux Cierges"",48.17477510,6.44998330
88,""EPINAL"",""Paroisse"",""Saint Antoine"",48.17477510,6.44998330
88,""EPINAL"",""Paroisse"",""Saint Laurent"",48.17477510,6.44998330
88,""EPINAL"",""Paroisse"",""Saint Paul"",48.17477510,6.44998330
88,""EPINAL"",""Paroisse"",""Sainte Maria Goretti"",48.17477510,6.44998330
88,""ETIVAL CLAIREFONTAINE"",""Paroisse"",""Eglise"",48.36459860,6.86513670
88,""FERDRUPT"",""Paroisse"",""Eglise"",47.90695990,6.70873740
88,""FRAIN"",""Paroisse"",""Eglise"",48.08629200,5.87954270
88,""FRAIZE"",""Paroisse"",""Fraize (Eglise de Fraize)"",48.18732955,6.99795956
88,""Frebécourt"",""Paroisse"",""Eglise de Frebécourt"",48.38810730,5.67515620
88,""FRESSE SUR MOSELLE"",""Paroisse"",""Eglise"",47.87555900,6.78864560
88,""GERARDMER"",""Paroisse"",""Eglise Saint-Barthélémy"",48.07076781,6.87805749
88,""GIRMONT VAL D'AJOL"",""Paroisse"",""Eglise"",47.95490480,6.55732850
88,""GIRMONT"",""Paroisse"",""Eglise"",48.26101800,6.43791870
88,""GOLBEY"",""Paroisse"",""Eglise"",48.20444590,6.42671430
88,""GRANGES SUR VOLOGNE"",""Paroisse"",""Eglise"",48.14536320,6.78898830
88,""GRIGNONCOURT"",""Paroisse"",""Grignoncourt"",47.95814140,5.90720970
88,""HADOL"","""",""Eglise"",48.09138760,6.47774950
88,""HOUSSERAS"",""Paroisse"",""Eglise"",48.31070320,6.71253400
88,""HURBACHE"",""Paroisse"",""Eglise"",48.34964410,6.93457560
88,""IGNEY"",""Paroisse"",""Eglise"",48.27475430,6.39565050
88,""JEANMENIL"",""Paroisse"",""Eglise"",48.33655610,6.68356120
88,""JULIENRUPT"",""Paroisse"",""Eglise"",48.05622140,6.70929680
88,""LA BOURGONCE"",""Paroisse"",""Eglise"",48.31189060,6.82644260
88,""LA BRESSE"",""Paroisse"",""Eglise"",48.02135220,6.91736890
88,""LA VOIVRE"",""Paroisse"",""Eglise"",48.33428730,6.89956970
88,""LAMARCHE"",""Paroisse"",""Eglise"",48.07081460,5.78094170
88,""LE MENIL"",""Paroisse"",""Eglise"",47.90712650,6.78286610
88,""LE THILLOT"",""Paroisse"",""Eglise"",47.87885110,6.76559110
88,""LE THOLY"",""Paroisse"",""Eglise Saint-Joseph"",48.08269623,6.74292739
88,""LE VAL D'AJOL"",""Paroisse"",""Eglise"",47.95580980,6.50725370
88,""LE VALTIN"",""Paroisse"",""Le Valtin (Eglise du Valtin)"",48.09691045,7.02021566
88,""LIFFOL LE GRAND"",""Paroisse"",""Eglise"",48.31640840,5.57968450
88,""MANDRAY"",""Paroisse"",""Mandray (Eglise de Mandray)"",48.21674956,6.99543204
88,""MANDRES SUR VAIR"",""Paroisse"",""Eglise de Mandres"",48.22342290,5.89131800
88,""MATTAINCOURT"",""Paroisse"",""Eglise"",48.27956530,6.13304170
88,""MIRECOURT"",""Paroisse"",""Eglise"",48.30009250,6.13412520
88,""Mont les Neufchateau"",""Paroisse"",""Eglise de Mont les Neufchateau"",48.35567220,5.64262860
88,""MONTHUREUX SUR SAONE"",""Paroisse"",""Eglise"",48.03113140,5.97383550
88,""MOYENMOUTIER"",""Paroisse"",""Eglise"",48.37829910,6.91581030
88,""NEUFCHATEAU"",""Paroisse"",""Eglise Saint Nicolas"",48.35475200,5.69718400
88,""Neufchateau"",""Paroisse"",""Eglise Saint Christophe"",48.35475200,5.69718400
88,""Neufchateau"",""Paroisse"",""Eglise Saint Martin"",48.36283300,5.69123100
88,""NEUFCHATEAU"",""Paroisse"",""ECOLE JEANNE D'ARC"",48.35780760,5.69237440
88,""NEUFCHATEAU"",""Paroisse"",""Maison paroissiale Jean Rodhain"",48.35736300,5.69499900
88,""NEUFCHATEAU"",""Paroisse"",""Val de Meuse - Maison de Retraite"",48.35380080,5.68998710
88,""NOMPATELIZE"",""Paroisse"",""Eglise"",48.32716580,6.85295510
88,""OELLEVILLE"",""Paroisse"",""Eglise"",48.33498510,6.02069580
88,""PADOUX"",""Paroisse"",""Eglise"",48.28131930,6.56788630
88,""PLAINFAING"",""Paroisse"",""Plainfaing (Eglise de Plainfaing)"",48.17346176,7.01486120
88,""Plombières les bains"",""Paroisse"",""Chapelle saint Charles"",0.00000000,0.00000000
88,""PLOMBIERES LES BAINS"",""Paroisse"",""Eglise Saint Amé"",47.96579720,6.46181090
88,""POUSSAY"",""Paroisse"",""Eglise"",48.32127020,6.12486180
88,""POUXEUX"",""Paroisse"",""Eglise"",48.10896950,6.56802130
88,""RAMBERVILLERS"",""Paroisse"",""Eglise"",48.34601980,6.63531920
88,""RAMONCHAMP"",""Paroisse"",""Eglise"",47.89399300,6.74139240
88,""RAON AUX BOIS"","""",""Eglise"",48.05682320,6.52169060
88,""RAON L'ETAPE"",""Paroisse"",""Eglise"",48.40601820,6.84140640
88,""Rebeuville"",""Paroisse"",""Eglise de Rebeuville"",48.33460040,5.70398240
88,""REMIREMONT"",""Paroisse"",""Abbatiale"",48.01574240,6.59044250
88,""ROCHESSON"",""Paroisse"",""Eglise"",48.02260700,6.78778950
88,""Rollainville"",""Paroisse"",""Eglise de Rollainville"",48.36096200,5.73578700
88,""ROUVRES EN XAINTOIS"",""Paroisse"",""Eglise"",48.31095820,6.03214480
88,""ROVILLE AUX CHENES"",""Paroisse"",""Eglise"",48.38530070,6.60226940
88,""RUAUX"",""Paroisse"",""Eglise Saint Jean-Baptiste"",47.96697200,6.41643500
88,""RUPT SUR MOSELLE"",""Paroisse"",""Eglise"",47.92478650,6.65941670
88,""SAINT AME"",""Paroisse"",""Eglise"",48.02463300,6.66878100
88,""SAINT BENOIT LA CHIPOTTE"",""Paroisse"",""Eglise"",48.35839580,6.73178740
88,""SAINT DIE DES VOSGES"",""Paroisse"",""Cathédrale"",48.28361510,6.94892040
88,""SAINT DIE DES VOSGES"",""Paroisse"",""Saint Martin"",48.28418970,6.94916980
88,""SAINT ETIENNE LES REMIREMONT"",""Paroisse"",""Eglise"",48.02396840,6.61231070
88,""SAINT JEAN D'ORMONT"",""Paroisse"",""Eglise"",48.33303850,6.98817590
88,""SAINT LEONARD"",""Paroisse"",""Saint Léonard (Eglise de Saint Léonard)"",48.21526974,6.94581118
88,""SAINT MAURICE SUR MOSELLE"","""",""Eglise"",47.84639490,6.85094370
88,""SAINT MICHEL SUR MEURTHE"",""Paroisse"",""Eglise"",48.31802860,6.88649580
88,""SAINT NABORD"",""Paroisse"",""Eglise"",48.04735600,6.57855820
88,""Saint Ouen"",""Paroisse"",""Eglise de Saint Ouen"",48.18005610,5.76303370
88,""SAINT REMY"",""Paroisse"",""Eglise"",48.34579810,6.82825320
88,""SAINTE MARGUERITE"",""Paroisse"",""Eglise"",48.26880300,6.97983510
88,""SAULCY SUR MEURTHE"",""Paroisse"",""Saulcy sur Meurthe (Eglise de Saulcy sur Meurthe)"",48.23611194,6.96010199
88,""SAULXURES SUR MOSELOTTE"",""Paroisse"",""Eglise"",47.94922870,6.77249270
88,""SENAIDE"",""Paroisse"",""Senaide"",47.96924560,5.80422830
88,""SENONES"",""Paroisse"",""Eglise"",48.39576480,6.98076310
88,""TAINTRUX"",""Paroisse"",""Taintrux (Eglise de Taintrux)"",48.24838742,6.90096464
88,""THAON LES VOSGES"",""Paroisse"",""Eglise"",48.25123370,6.41999160
88,""UBEXY"",""Paroisse"",""Abbaye Notre Dame de Saint Joseph (cisterciennes)"",48.33447120,6.27318290
88,""URIMENIL"","""",""Eglise"",48.10081740,6.40145150
88,""VAGNEY"",""Paroisse"",""Eglise"",48.00847420,6.71684460
88,""VALFROICOURT"",""Paroisse"",""Eglise de Valfroicourt"",48.19934400,6.09515200
88,""VECOUX"",""Paroisse"",""Eglise"",47.98026270,6.63638010
88,""VENTRON"",""Paroisse"",""Eglise"",47.94039480,6.87160290
88,""VINCEY"",""Paroisse"",""Eglise"",48.33749570,6.32840940
88,""VITTEL"",""Paroisse"",""Eglises de Vittel - Saint-Rémy, Saint-Privat et Saint-Louis"",48.19767216,5.96026186
88,""XERTIGNY"",""Paroisse"",""Eglise"",48.04485010,6.40231360
88,""XONRUPT LONGEMER"",""Paroisse"",""Eglise Sainte-Bernadette"",48.08149930,6.92634950
89,""ACCOLAY"",""Paroisse"",""Saint Nizier"",47.66056820,3.70916030
89,""AIGREMONT"",""Paroisse"",""Saint Jacques"",47.71861800,3.89053560
89,""AILLANT SUR THOLON"",""Paroisse"",""Saint- Martin"",47.87464410,3.35051190
89,""AISY SUR ARMANCON"",""Paroisse"",""Saint Germain"",47.66836600,4.22518100
89,""ANCY LE FRANC"",""Paroisse"",""Sainte Colombe "",47.77659320,4.16416220
89,""ANCY LE FRANC"",""Paroisse"",""Eglise À Cusy"",47.77659320,4.16416220
89,""ANCY LE LIBRE"",""Paroisse"",""Saint Maixent"",47.80103900,4.11901600
89,""ANDRYES"",""Paroisse"",""Saint Pierre Saint Paul"",47.51859010,3.48580950
89,""ANGELY"",""Paroisse"",""Saint Germain"",47.56338210,4.02065330
89,""ANNAY LA COTE"",""Paroisse"",""Saint Marcel"",47.53488760,3.88603690
89,""ANNAY SUR SEREIN"",""Paroisse"",""Saint Pierre"",47.72715700,3.95834400
89,""ANNEOT"",""Paroisse"",""Saint Gengoul"",47.52092030,3.88062060
89,""ANNOUX"",""Paroisse"",""Saint Jean Baptiste"",47.62694050,4.04842490
89,""APPOIGNY"",""Paroisse"",""Saint Pierre"",47.87676540,3.52598870
89,""ARCES DILO"",""Paroisse"",""Saint Michel Archange"",48.09105780,3.59742600
89,""Arcy-sur-Cure"",""Paroisse"",""Chapelle du Beugnon"",47.62215670,3.78426820
89,""ARCY SUR CURE"",""Paroisse"",""Saint Martin et Saint Georges"",47.60290810,3.75823900
89,""ARGENTENAY"",""Paroisse"",""Saint Laurent"",47.81406240,4.11239480
89,""ARGENTEUIL SUR ARMANCON"",""Paroisse"",""Saint Didier"",47.75629390,4.10851200
89,""ARMEAU"",""Paroisse"",""Saint Sulpice"",48.04522600,3.32193720
89,""ARTHONNAY"",""Paroisse"",""Saint Valentin"",47.93213450,4.22929470
89,""ASNIERES SOUS BOIS"",""Paroisse"",""Saint Sulpice"",47.48220200,3.64778100
89,""ASQUINS"",""Paroisse"",""Saint Jacques le Majeur"",47.48196690,3.75393210
89,""ATHIE"",""Paroisse"",""Saint Didier"",47.53859590,3.99020600
89,""AUGY"",""Paroisse"",""Saint Maurice (Augy)"",47.76666100,3.60947900
89,""AUXERRE"",""Paroisse"",""Abbaye Saint Germain"",47.80025800,3.57200900
89,""AUXERRE"",""Paroisse"",""Cathédrale Saint Etienne"",47.79745200,3.57189600
89,""AUXERRE"",""Paroisse"",""Notre Dame de Lorette"",47.80309055,3.56702286
89,""AUXERRE"",""Paroisse"",""Saint Eusèbe"",47.79434130,3.56835324
89,""AUXERRE"",""Paroisse"",""Saint Marse"",47.79521800,3.58718320
89,""AUXERRE"",""Paroisse"",""Saint Pierre"",47.79478099,3.57451432
89,""AUXERRE"",""Paroisse"",""Sainte Geneviève (les Brichères)"",47.79517613,3.55042016
89,""AUXERRE"",""Paroisse"",""Sainte Thérèse (les Rosoirs)"",47.79999173,3.55734545
89,""AVALLON"",""Paroisse"",""Collégiale Saint Lazare"",47.49255170,3.90798830
89,""AVALLON"",""Paroisse"",""Saint Martin"",47.49255170,3.90798830
89,""AVALLON"",""Paroisse"",""Vassy les Avallon"",47.49255170,3.90798830
89,""BAGNEAUX"",""Paroisse"",""Saint Germain"",48.23196710,3.59193800
89,""BAON"",""Paroisse"",""Saint Vallier"",47.85896780,4.13273810
89,""BASSOU"",""Paroisse"",""Sainte Croix"",47.92342440,3.51428850
89,""BAZARNES"",""Paroisse"",""Saint Georges"",47.65965490,3.66346900
89,""BEAUMONT"",""Paroisse"",""église Sainte Barbe"",47.92033550,3.55799520
89,""BEAUVILLIERS"",""Paroisse"",""L'Assomption"",47.41468170,4.04120380
89,""BEAUVOIR"",""Paroisse"",""Saint- Barthélemy"",47.79458220,3.37184200
89,""BEINE"",""Paroisse"",""L'Assomption"",47.81916520,3.72141690
89,""BELLECHAUME"",""Paroisse"",""Bellechaume"",48.04374070,3.60862430
89,""BEON"",""Paroisse"",""L'Assomption"",47.96161340,3.32889180
89,""BERNOUIL"",""Paroisse"",""Saint Jacques le Majeur"",47.89955900,3.89247000
89,""BERU"",""Paroisse"",""Sainte Madeleine"",47.80097790,3.88965080
89,""BESSY SUR CURE"",""Paroisse"",""Saint Etienne"",47.62291820,3.73918830
89,""BEUGNON"",""Paroisse"",""Beugnon"",48.01828350,3.80455290
89,""BIERRY-LES-BELLES-FONTAINES"",""Paroisse"",""Chapelle Saint-Hubert aux Souillats"",0.00000000,0.00000000
89,""BIERRY LES BELLES FONTAINES"",""Paroisse"",""Saint Jean Baptiste"",47.59552150,4.18405510
89,""BLACY"",""Paroisse"",""Saint Martin"",47.57331480,4.04280040
89,""BLANNAY"",""Paroisse"",""Saint Pierre"",47.52889500,3.78091600
89,""BLEIGNY LE CARREAU"",""Paroisse"",""Saint Pierre"",47.83536540,3.68273930
89,""BLENEAU"",""Paroisse"",""Saint Loup"",47.69852970,2.94892770
89,""BOEURS EN OTHE"",""Paroisse"",""Nativité de la Vierge Marie"",48.13835970,3.70574660
89,""BOIS D'ARCY"",""Paroisse"",""Sainte Radegonde"",0.00000000,0.00000000
89,""BONNARD"",""Paroisse"",""Saint Martin"",47.93214240,3.52579060
89,""BRANCHES"",""Paroisse"",""Saint- Martin"",47.88489220,3.48166780
89,""BRANNAY"",""Paroisse"",""La Nativité de Notre Dame"",48.23079940,3.11751260
89,""BRIENON SUR ARMANCON"",""Paroisse"",""Bligny en Othe"",47.99301660,3.61703380
89,""BRIENON SUR ARMANCON"",""Paroisse"",""Brienon"",47.99301660,3.61703380
89,""BRION"",""Paroisse"",""Saint Phal"",47.99468910,3.47992000
89,""BROSSES"",""Paroisse"",""Saint Andoche"",0.00000000,0.00000000
89,""BUSSIERES"",""Paroisse"",""Saint Jean Baptiste"",47.42781520,4.07014320
89,""BUSSY EN OTHE"",""Paroisse"",""Saint Médard"",48.01936570,3.51379140
89,""BUSSY LE REPOS"",""Paroisse"",""Saint Pierre"",48.05653190,3.23303680
89,""BUTTEAUX"",""Paroisse"",""Butteaux - Saint Roch"",47.97943400,3.80887400
89,""CARISEY"",""Paroisse"",""Saint Vincent"",47.92288700,3.84672350
89,""CENSY"",""Paroisse"",""Saint Jean Baptiste"",47.69690130,4.04162060
89,""CERILLY"",""Paroisse"",""Saint Laurent"",48.18152210,3.62271370
89,""CERISIERS"",""Paroisse"",""Martyre de Saint Jean Baptiste"",48.13171080,3.48677970
89,""CEZY"",""Paroisse"",""Saint Loup"",47.99305583,3.34071059
89,""CHABLIS"",""Paroisse"",""EHPAD de la Bretauche"",47.81743930,3.79598970
89,""CHABLIS"",""Paroisse"",""Saint Antoine (à Fyé)"",47.82620200,3.82142500
89,""CHABLIS"",""Paroisse"",""Saint Jacques le Mineur (à Poinchy)"",47.82375100,3.77331270
89,""CHABLIS"",""Paroisse"",""Saint Martin"",47.81508320,3.80085920
89,""CHABLIS"",""Paroisse"",""Saint Sébastien (à Milly)"",47.81603720,3.77061260
89,""CHAILLEY"",""Paroisse"",""Chailley"",48.08321670,3.70251210
89,""CHAMBEUGLE"",""Paroisse"",""Saint Aubin"",47.86092140,3.04080840
89,""CHAMOUX"",""Paroisse"",""L'Assomption"",47.45673940,3.66168500
89,""Champcevrais"",""Paroisse"",""Chapelle du château de Bouron"",47.74541200,2.95910400
89,""CHAMPCEVRAIS"",""Paroisse"",""Saint Germain"",47.74548140,2.95586090
89,""CHAMPIGNELLES"",""Paroisse"","" Saint-Roch"",47.76649590,3.13853900
89,""CHAMPIGNELLES"",""Paroisse"",""Sainte Colombe"",47.77981580,3.07156320
